CA_on,p,py,w,h,t
0,0.0001,5e-06,6,9,714.321
1,0.0001,5e-06,6,9,615.031
0,0.0001,5e-06,6,9,489.314
1,0.0001,5e-06,6,9,1487.74
0,0.0001,5e-06,6,9,2282.27
1,0.0001,5e-06,6,9,3723.48
0,0.0001,5e-06,6,9,1079.91
1,0.0001,5e-06,6,9,5538.64
0,0.0001,5e-06,6,9,960.808
1,0.0001,5e-06,6,9,1425.72
0,0.0001,5e-06,6,9,1056.13
1,0.0001,5e-06,6,9,6636.72
0,0.0001,5e-06,6,9,1325.61
1,0.0001,5e-06,6,9,3115.32
0,0.0001,5e-06,6,9,823.478
1,0.0001,5e-06,6,9,4716.07
0,0.0001,5e-06,6,9,1072.29
1,0.0001,5e-06,6,9,60.7763
0,0.0001,5e-06,6,9,989.307
1,0.0001,5e-06,6,9,2245.17
0,0.0001,5e-06,6,9,724.905
1,0.0001,5e-06,6,9,914.752
0,0.0001,5e-06,6,9,545.178
1,0.0001,5e-06,6,9,1902.04
0,0.0001,5e-06,6,9,1107.45
1,0.0001,5e-06,6,9,901.394
0,0.0001,5e-06,6,9,1846.68
1,0.0001,5e-06,6,9,3331.15
0,0.0001,5e-06,6,9,1206.76
1,0.0001,5e-06,6,9,1040.35
0,0.0001,5e-06,6,9,1422.48
1,0.0001,5e-06,6,9,2720.06
0,0.0001,5e-06,6,9,599.038
1,0.0001,5e-06,6,9,3149.61
0,0.0001,5e-06,6,9,1208.67
1,0.0001,5e-06,6,9,1163.51
0,0.0001,5e-06,6,9,1713.39
1,0.0001,5e-06,6,9,400.02
0,0.0001,5e-06,6,9,975.812
1,0.0001,5e-06,6,9,633.207
0,0.0001,5e-06,6,9,1411.9
1,0.0001,5e-06,6,9,328.794
0,0.0001,5e-06,6,9,324.569
1,0.0001,5e-06,6,9,2065.25
0,0.0001,5e-06,6,9,1201.81
1,0.0001,5e-06,6,9,1602.96
0,0.0001,5e-06,6,9,1007.81
1,0.0001,5e-06,6,9,1278.01
0,0.0001,5e-06,6,9,1178.53
1,0.0001,5e-06,6,9,1988.78
0,0.0001,5e-06,6,9,2152.12
1,0.0001,5e-06,6,9,1302.76
0,0.0001,5e-06,6,9,709.755
1,0.0001,5e-06,6,9,967.864
0,0.0001,5e-06,6,9,1548.2
1,0.0001,5e-06,6,9,480.286
0,0.0001,5e-06,6,9,1036.61
1,0.0001,5e-06,6,9,297.304
0,0.0001,5e-06,6,9,504.055
1,0.0001,5e-06,6,9,42.6992
0,0.0001,5e-06,6,9,1281.78
1,0.0001,5e-06,6,9,786.929
0,0.0001,5e-06,6,9,1037.27
1,0.0001,5e-06,6,9,2666.61
0,0.0001,5e-06,6,9,1252.54
1,0.0001,5e-06,6,9,1111.33
0,0.0001,5e-06,6,9,1651.51
1,0.0001,5e-06,6,9,462.04
0,0.0001,5e-06,6,9,1527.48
1,0.0001,5e-06,6,9,293.234
0,0.0001,5e-06,6,9,931.657
1,0.0001,5e-06,6,9,606.061
0,0.0001,5e-06,6,9,1233.27
1,0.0001,5e-06,6,9,513.024
0,0.0001,5e-06,6,9,1294.13
1,0.0001,5e-06,6,9,182.88
0,0.0001,5e-06,6,9,494.592
1,0.0001,5e-06,6,9,3081.03
0,0.0001,5e-06,6,9,917.004
1,0.0001,5e-06,6,9,326.922
0,0.0001,5e-06,6,9,831.175
1,0.0001,5e-06,6,9,621.377
0,0.0001,5e-06,6,9,703.753
1,0.0001,5e-06,6,9,1402.11
0,0.0001,5e-06,6,9,1684.01
1,0.0001,5e-06,6,9,291.499
0,0.0001,5e-06,6,9,1242.25
1,0.0001,5e-06,6,9,3089.97
0,0.0001,5e-06,6,9,518.283
1,0.0001,5e-06,6,9,2136.24
0,0.0001,5e-06,6,9,1130.72
1,0.0001,5e-06,6,9,1675.42
0,0.0001,5e-06,6,9,709.939
1,0.0001,5e-06,6,9,831.449
0,0.0001,5e-06,6,9,549.64
1,0.0001,5e-06,6,9,2110.72
0,0.0001,5e-06,6,9,1533.56
1,0.0001,5e-06,6,9,90.0196
0,0.0001,5e-06,6,9,1055.13
1,0.0001,5e-06,6,9,2757.64
0,0.0001,5e-06,6,9,1747.27
1,0.0001,5e-06,6,9,4330.75
0,0.0001,5e-06,6,9,912.781
1,0.0001,5e-06,6,9,4969.07
0,0.0001,5e-06,6,9,2041.9
1,0.0001,5e-06,6,9,6751.37
0,0.0001,5e-06,6,9,468.69
1,0.0001,5e-06,6,9,4919.04
0,0.0001,5e-06,6,9,1497.1
1,0.0001,5e-06,6,9,2693.02
0,0.0001,5e-06,6,9,369.673
1,0.0001,5e-06,6,9,742.025
0,0.0001,5e-06,6,9,1097.03
1,0.0001,5e-06,6,9,2391.99
0,0.0001,5e-06,6,9,873.82
1,0.0001,5e-06,6,9,181.522
0,0.0001,5e-06,6,9,728.318
1,0.0001,5e-06,6,9,762.601
0,0.0001,5e-06,6,9,880.207
1,0.0001,5e-06,6,9,3281.27
0,0.0001,5e-06,6,9,887.85
1,0.0001,5e-06,6,9,1174.9
0,0.0001,5e-06,6,9,381.743
1,0.0001,5e-06,6,9,690.184
0,0.0001,5e-06,6,9,1937.73
1,0.0001,5e-06,6,9,2941.26
0,0.0001,5e-06,6,9,1042.08
1,0.0001,5e-06,6,9,821.778
0,0.0001,5e-06,6,9,1833.91
1,0.0001,5e-06,6,9,600.683
0,0.0001,5e-06,6,9,1278.61
1,0.0001,5e-06,6,9,1115.53
0,0.0001,5e-06,6,9,404.133
1,0.0001,5e-06,6,9,165.241
0,0.0001,5e-06,6,9,1754.83
1,0.0001,5e-06,6,9,575.355
0,0.0001,5e-06,6,9,1813.43
1,0.0001,5e-06,6,9,483.532
0,0.0001,5e-06,6,9,423.35
1,0.0001,5e-06,6,9,5389.12
0,0.0001,5e-06,6,9,568.951
1,0.0001,5e-06,6,9,718.15
0,0.0001,5e-06,6,9,1852.21
1,0.0001,5e-06,6,9,4382.07
0,0.0001,5e-06,6,9,2149.11
1,0.0001,5e-06,6,9,488.165
0,0.0001,5e-06,6,9,1183.08
1,0.0001,5e-06,6,9,530.286
0,0.0001,5e-06,6,9,976.708
1,0.0001,5e-06,6,9,792.3
0,0.0001,5e-06,6,9,1089.29
1,0.0001,5e-06,6,9,5300.13
0,0.0001,5e-06,6,9,1180.35
1,0.0001,5e-06,6,9,705.048
0,0.0001,5e-06,6,9,1681.83
1,0.0001,5e-06,6,9,1090.01
0,0.0001,5e-06,6,9,1357.29
1,0.0001,5e-06,6,9,240.983
0,0.0001,5e-06,6,9,1101.89
1,0.0001,5e-06,6,9,229.465
0,0.0001,5e-06,6,9,1309.13
1,0.0001,5e-06,6,9,2729.59
0,0.0001,5e-06,6,9,1511.91
1,0.0001,5e-06,6,9,444.137
0,0.0001,5e-06,6,9,1724
1,0.0001,5e-06,6,9,1616.86
0,0.0001,5e-06,6,9,2431.13
1,0.0001,5e-06,6,9,358.648
0,0.0001,5e-06,6,9,580.703
1,0.0001,5e-06,6,9,5940.56
0,0.0001,5e-06,6,9,515.197
1,0.0001,5e-06,6,9,754.486
0,0.0001,5e-06,6,9,389.125
1,0.0001,5e-06,6,9,1436.1
0,0.0001,5e-06,6,9,1821.99
1,0.0001,5e-06,6,9,1834.33
0,0.0001,5e-06,6,9,684.807
1,0.0001,5e-06,6,9,178.1
0,0.0001,5e-06,6,9,2295.07
1,0.0001,5e-06,6,9,507.858
0,0.0001,5e-06,6,9,353.489
1,0.0001,5e-06,6,9,361.179
0,0.0001,5e-06,6,9,1447.28
1,0.0001,5e-06,6,9,1820.54
0,0.0001,5e-06,6,9,1321.63
1,0.0001,5e-06,6,9,1105.3
0,0.0001,5e-06,6,9,574.628
1,0.0001,5e-06,6,9,626.199
0,0.0001,5e-06,6,9,1306.63
1,0.0001,5e-06,6,9,2498.42
0,0.0001,5e-06,6,9,1062.82
1,0.0001,5e-06,6,9,932.201
0,0.0001,5e-06,6,9,911.338
1,0.0001,5e-06,6,9,621.577
0,0.0001,5e-06,6,9,746.601
1,0.0001,5e-06,6,9,2596.96
0,0.0001,5e-06,6,9,948.211
1,0.0001,5e-06,6,9,3937.84
0,0.0001,5e-06,6,9,686.158
1,0.0001,5e-06,6,9,1491.74
0,0.0001,5e-06,6,9,1229.88
1,0.0001,5e-06,6,9,254.167
0,0.0001,5e-06,6,9,1684.53
1,0.0001,5e-06,6,9,1439.83
0,0.0001,5e-06,6,9,513.934
1,0.0001,5e-06,6,9,3002.57
0,0.0001,5e-06,6,9,715.869
1,0.0001,5e-06,6,9,2064.19
0,0.0001,5e-06,6,9,1990.63
1,0.0001,5e-06,6,9,313.145
0,0.0001,5e-06,6,9,954.588
1,0.0001,5e-06,6,9,1853.79
0,0.0001,5e-06,6,9,1133.81
1,0.0001,5e-06,6,9,337.353
0,0.0001,5e-06,6,9,1878.03
1,0.0001,5e-06,6,9,1123.05
0,0.0001,5e-06,6,9,920.655
1,0.0001,5e-06,6,9,655.347
0,0.0001,5e-06,6,9,1700.81
1,0.0001,5e-06,6,9,392.355
0,0.0001,5e-06,6,9,1418.45
1,0.0001,5e-06,6,9,2070.2
0,0.0001,5e-06,6,9,678.748
1,0.0001,5e-06,6,9,88.3768
0,0.0001,5e-06,6,9,1137.81
1,0.0001,5e-06,6,9,401.705
0,0.0001,5e-06,6,9,701.13
1,0.0001,5e-06,6,9,594.849
0,0.0001,5e-06,6,9,1630.08
1,0.0001,5e-06,6,9,1019.99
0,0.0001,5e-06,6,9,626.596
1,0.0001,5e-06,6,9,3910.92
0,0.0001,5e-06,6,9,926.873
1,0.0001,5e-06,6,9,354.711
0,0.0001,5e-06,6,9,737.816
1,0.0001,5e-06,6,9,919.167
0,0.0001,5e-06,6,9,1463.79
1,0.0001,5e-06,6,9,1538.78
0,0.0001,5e-06,6,9,1187.08
1,0.0001,5e-06,6,9,349.33
0,0.0001,5e-06,6,9,1361.49
1,0.0001,5e-06,6,9,2792.63
0,0.0001,5e-06,6,9,928.8
1,0.0001,5e-06,6,9,1025.62
0,0.0001,5e-06,6,9,667.112
1,0.0001,5e-06,6,9,1287.12
0,0.0001,5e-06,6,9,1454.14
1,0.0001,5e-06,6,9,4940.8
0,0.0001,5e-06,6,9,949.227
1,0.0001,5e-06,6,9,10.1023
0,0.0001,5e-06,6,9,1003.64
1,0.0001,5e-06,6,9,1744.84
0,0.0001,5e-06,6,9,165.695
1,0.0001,5e-06,6,9,3399.6
0,0.0001,5e-06,6,9,1329.99
1,0.0001,5e-06,6,9,436.622
0,0.0001,5e-06,6,9,546.142
1,0.0001,5e-06,6,9,652.702
0,0.0001,5e-06,6,9,2161.76
1,0.0001,5e-06,6,9,257.07
0,0.0001,5e-06,6,9,1367.1
1,0.0001,5e-06,6,9,2307.64
0,0.0001,5e-06,6,9,1361.89
1,0.0001,5e-06,6,9,810.512
0,0.0001,5e-06,6,9,898.502
1,0.0001,5e-06,6,9,4431.98
0,0.0001,5e-06,6,9,654.775
1,0.0001,5e-06,6,9,1709.71
0,0.0001,5e-06,6,9,419.821
1,0.0001,5e-06,6,9,739.714
0,0.0001,5e-06,6,9,844.144
1,0.0001,5e-06,6,9,8904.08
0,0.0001,5e-06,6,9,1312.78
1,0.0001,5e-06,6,9,1305.24
0,0.0001,5e-06,6,9,1504.22
1,0.0001,5e-06,6,9,1995.9
0,0.0001,5e-06,6,9,1136.02
1,0.0001,5e-06,6,9,5365.69
0,0.0001,5e-06,6,9,1321.49
1,0.0001,5e-06,6,9,308.379
0,0.0001,5e-06,6,9,348.507
1,0.0001,5e-06,6,9,7971.85
0,0.0001,5e-06,6,9,1391.47
1,0.0001,5e-06,6,9,6760.93
0,0.0001,5e-06,6,9,1656.57
1,0.0001,5e-06,6,9,4667.41
0,0.0001,5e-06,6,9,2096.68
1,0.0001,5e-06,6,9,5288.85
0,0.0001,5e-06,6,9,760.407
1,0.0001,5e-06,6,9,846.261
0,0.0001,5e-06,6,9,634.943
1,0.0001,5e-06,6,9,5392.23
0,0.0001,5e-06,6,9,676.642
1,0.0001,5e-06,6,9,349.402
0,0.0001,5e-06,6,9,843.551
1,0.0001,5e-06,6,9,1522.37
0,0.0001,5e-06,6,9,1470.51
1,0.0001,5e-06,6,9,1749.44
0,0.0001,5e-06,6,9,823.53
1,0.0001,5e-06,6,9,394.201
0,0.0001,5e-06,6,9,1339.13
1,0.0001,5e-06,6,9,1354.58
0,0.0001,5e-06,6,9,999.487
1,0.0001,5e-06,6,9,882.209
0,0.0001,5e-06,6,9,496.034
1,0.0001,5e-06,6,9,4884.68
0,0.0001,5e-06,6,9,1501.63
1,0.0001,5e-06,6,9,488.493
0,0.0001,5e-06,6,9,483.584
1,0.0001,5e-06,6,9,5568.45
0,0.0001,5e-06,6,9,438.104
1,0.0001,5e-06,6,9,687.568
0,0.0001,5e-06,6,9,1303.58
1,0.0001,5e-06,6,9,6105.13
0,0.0001,5e-06,6,9,800.959
1,0.0001,5e-06,6,9,4388.77
0,0.0001,5e-06,6,9,643.431
1,0.0001,5e-06,6,9,409.149
0,0.0001,5e-06,6,9,1833.73
1,0.0001,5e-06,6,9,3478.58
0,0.0001,5e-06,6,9,1468.78
1,0.0001,5e-06,6,9,566.262
0,0.0001,5e-06,6,9,1824.18
1,0.0001,5e-06,6,9,154.999
0,0.0001,5e-06,6,9,581.735
1,0.0001,5e-06,6,9,1253.67
0,0.0001,5e-06,6,9,693.01
1,0.0001,5e-06,6,9,2150.05
0,0.0001,5e-06,6,9,1489.43
1,0.0001,5e-06,6,9,133.606
0,0.0001,5e-06,6,9,1979.97
1,0.0001,5e-06,6,9,4834.97
0,0.0001,5e-06,6,9,888.65
1,0.0001,5e-06,6,9,4046.96
0,0.0001,5e-06,6,9,1246.71
1,0.0001,5e-06,6,9,2044.22
0,0.0001,5e-06,6,9,951.678
1,0.0001,5e-06,6,9,1323.81
0,0.0001,5e-06,6,9,1619.12
1,0.0001,5e-06,6,9,1980.12
0,0.0001,5e-06,6,9,485.465
1,0.0001,5e-06,6,9,3403.95
0,0.0001,5e-06,6,9,1184.82
1,0.0001,5e-06,6,9,14382.1
0,0.0001,5e-06,6,9,789.686
1,0.0001,5e-06,6,9,610.144
0,0.0001,5e-06,6,9,513.139
1,0.0001,5e-06,6,9,4027.02
0,0.0001,5e-06,6,9,2019.6
1,0.0001,5e-06,6,9,1300.32
0,0.0001,5e-06,6,9,1051.67
1,0.0001,5e-06,6,9,295.591
0,0.0001,5e-06,6,9,749.887
1,0.0001,5e-06,6,9,1745.04
0,0.0001,5e-06,6,9,1897.45
1,0.0001,5e-06,6,9,1774.14
0,0.0001,5e-06,6,9,999.215
1,0.0001,5e-06,6,9,179.54
0,0.0001,5e-06,6,9,970.963
1,0.0001,5e-06,6,9,635.515
0,0.0001,5e-06,6,9,1058.92
1,0.0001,5e-06,6,9,668.996
0,0.0001,5e-06,6,9,716.277
1,0.0001,5e-06,6,9,1289.31
0,0.0001,5e-06,6,9,1169.78
1,0.0001,5e-06,6,9,3865.79
0,0.0001,5e-06,6,9,485.795
1,0.0001,5e-06,6,9,2592.03
0,0.0001,5e-06,6,9,699.618
1,0.0001,5e-06,6,9,748.713
0,0.0001,5e-06,6,9,755.776
1,0.0001,5e-06,6,9,2148.16
0,0.0001,5e-06,6,9,1552.33
1,0.0001,5e-06,6,9,866.57
0,0.0001,5e-06,6,9,877.548
1,0.0001,5e-06,6,9,3326.87
0,0.0001,5e-06,6,9,961.052
1,0.0001,5e-06,6,9,295.667
0,0.0001,5e-06,6,9,1217.86
1,0.0001,5e-06,6,9,1470.43
0,0.0001,5e-06,6,9,992.873
1,0.0001,5e-06,6,9,1015.94
0,0.0001,5e-06,6,9,680.047
1,0.0001,5e-06,6,9,1732.2
0,0.0001,5e-06,6,9,388.14
1,0.0001,5e-06,6,9,951.39
0,0.0001,5e-06,6,9,1115.86
1,0.0001,5e-06,6,9,504.382
0,0.0001,5e-06,6,9,960.873
1,0.0001,5e-06,6,9,1863.72
0,0.0001,5e-06,6,9,2026.88
1,0.0001,5e-06,6,9,558.025
0,0.0001,5e-06,6,9,1230.87
1,0.0001,5e-06,6,9,617.306
0,0.0001,5e-06,6,9,722.865
1,0.0001,5e-06,6,9,475.019
0,0.0001,5e-06,6,9,1707.02
1,0.0001,5e-06,6,9,2010.06
0,0.0001,5e-06,6,9,1350.15
1,0.0001,5e-06,6,9,365.597
0,0.0001,5e-06,6,9,945.908
1,0.0001,5e-06,6,9,193.616
0,0.0001,5e-06,6,9,1281.29
1,0.0001,5e-06,6,9,342.438
0,0.0001,5e-06,6,9,546.52
1,0.0001,5e-06,6,9,2541.17
0,0.0001,5e-06,6,9,632.658
1,0.0001,5e-06,6,9,301.849
0,0.0001,5e-06,6,9,1034.37
1,0.0001,5e-06,6,9,401.703
0,0.0001,5e-06,6,9,1085.15
1,0.0001,5e-06,6,9,315.466
0,0.0001,5e-06,6,9,1601.08
1,0.0001,5e-06,6,9,804.477
0,0.0001,5e-06,6,9,1668.96
1,0.0001,5e-06,6,9,2210.46
0,0.0001,5e-06,6,9,720.418
1,0.0001,5e-06,6,9,49.5844
0,0.0001,5e-06,6,9,638.789
1,0.0001,5e-06,6,9,4327.27
0,0.0001,5e-06,6,9,1200.47
1,0.0001,5e-06,6,9,1657.28
0,0.0001,5e-06,6,9,1706.25
1,0.0001,5e-06,6,9,1890.71
0,0.0001,5e-06,6,9,2122.82
1,0.0001,5e-06,6,9,734.852
0,0.0001,5e-06,6,9,642.564
1,0.0001,5e-06,6,9,4996.59
0,0.0001,5e-06,6,9,821.667
1,0.0001,5e-06,6,9,2211.97
0,0.0001,5e-06,6,9,1540.99
1,0.0001,5e-06,6,9,339.749
0,0.0001,5e-06,6,9,892.003
1,0.0001,5e-06,6,9,2926.44
0,0.0001,5e-06,6,9,1158.6
1,0.0001,5e-06,6,9,3140.72
0,0.0001,5e-06,6,9,787.769
1,0.0001,5e-06,6,9,1743.95
0,0.0001,5e-06,6,9,2245.4
1,0.0001,5e-06,6,9,405.19
0,0.0001,5e-06,6,9,904.076
1,0.0001,5e-06,6,9,1471.4
0,0.0001,5e-06,6,9,1098.78
1,0.0001,5e-06,6,9,3950.61
0,0.0001,5e-06,6,9,1226.2
1,0.0001,5e-06,6,9,3060.29
0,0.0001,5e-06,6,9,1074.98
1,0.0001,5e-06,6,9,714.391
0,0.0001,5e-06,6,9,1078.19
1,0.0001,5e-06,6,9,4563.65
0,0.0001,5e-06,6,9,1092.61
1,0.0001,5e-06,6,9,1809.95
0,0.0001,5e-06,6,9,1885.72
1,0.0001,5e-06,6,9,956.846
0,0.0001,5e-06,6,9,1008.57
1,0.0001,5e-06,6,9,754.518
0,0.0001,5e-06,6,9,739.083
1,0.0001,5e-06,6,9,377.873
0,0.0001,5e-06,6,9,712.162
1,0.0001,5e-06,6,9,171.751
0,0.0001,5e-06,6,9,1151.48
1,0.0001,5e-06,6,9,1701.55
0,0.0001,5e-06,6,9,1767.68
1,0.0001,5e-06,6,9,1049.58
0,0.0001,5e-06,6,9,386.757
1,0.0001,5e-06,6,9,1230.27
0,0.0001,5e-06,6,9,479.788
1,0.0001,5e-06,6,9,250.257
0,0.0001,5e-06,6,9,926.892
1,0.0001,5e-06,6,9,532.844
0,0.0001,5e-06,6,9,913.631
1,0.0001,5e-06,6,9,506.659
0,0.0001,5e-06,6,9,2253.5
1,0.0001,5e-06,6,9,1126.28
0,0.0001,5e-06,6,9,1665.4
1,0.0001,5e-06,6,9,5414.03
0,0.0001,5e-06,6,9,1684.16
1,0.0001,5e-06,6,9,590.849
0,0.0001,5e-06,6,9,1456
1,0.0001,5e-06,6,9,2718.29
0,0.0001,5e-06,6,9,1207.53
1,0.0001,5e-06,6,9,2863.57
0,0.0001,5e-06,6,9,1768.9
1,0.0001,5e-06,6,9,2015.05
0,0.0001,5e-06,6,9,843.855
1,0.0001,5e-06,6,9,647.619
0,0.0001,5e-06,6,9,331.206
1,0.0001,5e-06,6,9,3461.71
0,0.0001,5e-06,6,9,1275.59
1,0.0001,5e-06,6,9,500.565
0,0.0001,5e-06,6,9,611.703
1,0.0001,5e-06,6,9,6187.51
0,0.0001,5e-06,6,9,574.98
1,0.0001,5e-06,6,9,1602.78
0,0.0001,5e-06,6,9,1416
1,0.0001,5e-06,6,9,526.718
0,0.0001,5e-06,6,9,995.814
1,0.0001,5e-06,6,9,520.289
0,0.0001,5e-06,6,9,1417.48
1,0.0001,5e-06,6,9,1396.05
0,0.0001,5e-06,6,9,1198.76
1,0.0001,5e-06,6,9,1518.19
0,0.0001,5e-06,6,9,714.786
1,0.0001,5e-06,6,9,3904.85
0,0.0001,5e-06,6,9,1114.17
1,0.0001,5e-06,6,9,2422.14
0,0.0001,5e-06,6,9,1933.62
1,0.0001,5e-06,6,9,5869.02
0,0.0001,5e-06,6,9,1601.23
1,0.0001,5e-06,6,9,1719.94
0,0.0001,5e-06,6,9,555.264
1,0.0001,5e-06,6,9,4743.96
0,0.0001,5e-06,6,9,1888.77
1,0.0001,5e-06,6,9,2408.78
0,0.0001,5e-06,6,9,571.507
1,0.0001,5e-06,6,9,539.686
0,0.0001,5e-06,6,9,748.662
1,0.0001,5e-06,6,9,386.168
0,0.0001,5e-06,6,9,1453.57
1,0.0001,5e-06,6,9,1960.81
0,0.0001,5e-06,6,9,1050.21
1,0.0001,5e-06,6,9,5259.08
0,0.0001,5e-06,6,9,1504.86
1,0.0001,5e-06,6,9,2323.74
0,0.0001,5e-06,6,9,1255.91
1,0.0001,5e-06,6,9,1616.71
0,0.0001,5e-06,6,9,2293.22
1,0.0001,5e-06,6,9,1261.65
0,0.0001,5e-06,6,9,938.857
1,0.0001,5e-06,6,9,812.139
0,0.0001,5e-06,6,9,727.864
1,0.0001,5e-06,6,9,372.206
0,0.0001,5e-06,6,9,1006.26
1,0.0001,5e-06,6,9,331.191
0,0.0001,5e-06,6,9,1123.8
1,0.0001,5e-06,6,9,4352.84
0,0.0001,5e-06,6,9,1165.03
1,0.0001,5e-06,6,9,918.216
0,0.0001,5e-06,6,9,627.117
1,0.0001,5e-06,6,9,2073.22
0,0.0001,5e-06,6,9,1061.28
1,0.0001,5e-06,6,9,1640.83
0,0.0001,5e-06,6,9,2283.5
1,0.0001,5e-06,6,9,2072.06
0,0.0001,5e-06,6,9,211.02
1,0.0001,5e-06,6,9,4979.05
0,0.0001,5e-06,6,9,959.295
1,0.0001,5e-06,6,9,2562.71
0,0.0001,5e-06,6,9,1805.32
1,0.0001,5e-06,6,9,5630.65
0,0.0001,5e-06,6,9,250.602
1,0.0001,5e-06,6,9,1367.05
0,0.0001,5e-06,6,9,593.066
1,0.0001,5e-06,6,9,2143.28
0,0.0001,5e-06,6,9,1868.96
1,0.0001,5e-06,6,9,1040.35
0,0.0001,5e-06,6,9,595.693
1,0.0001,5e-06,6,9,1354.84
0,0.0001,5e-06,6,9,678.719
1,0.0001,5e-06,6,9,1981.48
0,0.0001,5e-06,6,9,1141.39
1,0.0001,5e-06,6,9,1883.18
0,0.0001,5e-06,6,9,1453.96
1,0.0001,5e-06,6,9,205.487
0,0.0001,5e-06,6,9,1195.51
1,0.0001,5e-06,6,9,5082.27
0,0.0001,5e-06,6,9,646.04
1,0.0001,5e-06,6,9,827.849
0,0.0001,5e-06,6,9,668.2
1,0.0001,5e-06,6,9,1530.53
0,0.0001,5e-06,6,9,1125.17
1,0.0001,5e-06,6,9,3416.84
0,0.0001,5e-06,6,9,519.274
1,0.0001,5e-06,6,9,191.638
0,0.0001,5e-06,6,9,934.461
1,0.0001,5e-06,6,9,1776.19
0,0.0001,5e-06,6,9,1237.63
1,0.0001,5e-06,6,9,1466.41
0,0.0001,5e-06,6,9,843.504
1,0.0001,5e-06,6,9,1515.49
0,0.0001,5e-06,6,9,2482.74
1,0.0001,5e-06,6,9,2914.58
0,0.0001,5e-06,6,9,1511.56
1,0.0001,5e-06,6,9,2402.95
0,0.0001,5e-06,6,9,893.325
1,0.0001,5e-06,6,9,1346.51
0,0.0001,5e-06,6,9,915.59
1,0.0001,5e-06,6,9,2222.07
0,0.0001,5e-06,6,9,784.88
1,0.0001,5e-06,6,9,2823.17
0,0.0001,5e-06,6,9,942.261
1,0.0001,5e-06,6,9,1968.78
0,0.0001,5e-06,6,9,470.608
1,0.0001,5e-06,6,9,173.799
0,0.0001,5e-06,6,9,1444.73
1,0.0001,5e-06,6,9,1319.81
0,0.0001,5e-06,6,9,926.158
1,0.0001,5e-06,6,9,358.68
0,0.0001,5e-06,6,9,1460.09
1,0.0001,5e-06,6,9,1470.72
0,0.0001,5e-06,6,9,1166.62
1,0.0001,5e-06,6,9,115.929
0,0.0001,5e-06,6,9,1761.59
1,0.0001,5e-06,6,9,11107.6
0,0.0001,5e-06,6,9,1025.56
1,0.0001,5e-06,6,9,372.601
0,0.0001,5e-06,6,9,647.647
1,0.0001,5e-06,6,9,344.885
0,0.0001,5e-06,6,9,643.942
1,0.0001,5e-06,6,9,3780.33
0,0.0001,5e-06,6,9,759.258
1,0.0001,5e-06,6,9,527.017
0,0.0001,5e-06,6,9,887.292
1,0.0001,5e-06,6,9,155.128
0,0.0001,5e-06,6,9,1435.27
1,0.0001,5e-06,6,9,1367.62
0,0.0001,5e-06,6,9,1057.61
1,0.0001,5e-06,6,9,55.5395
0,0.0001,5e-06,6,9,688.717
1,0.0001,5e-06,6,9,895.31
0,0.0001,5e-06,6,9,737.954
1,0.0001,5e-06,6,9,2617.11
0,0.0001,5e-06,6,9,1299.54
1,0.0001,5e-06,6,9,2315.97
0,0.0001,5e-06,6,9,1226.87
1,0.0001,5e-06,6,9,260.766
0,0.0001,5e-06,6,9,924.113
1,0.0001,5e-06,6,9,1954.48
0,0.0001,5e-06,6,9,363.696
1,0.0001,5e-06,6,9,3139.93
0,0.0001,5e-06,6,9,1627.97
1,0.0001,5e-06,6,9,222.309
0,0.0001,5e-06,6,9,513.948
1,0.0001,5e-06,6,9,2269.93
0,0.0001,5e-06,6,9,1221.73
1,0.0001,5e-06,6,9,1014.05
0,0.0001,5e-06,6,9,1549.18
1,0.0001,5e-06,6,9,1654.87
0,0.0001,5e-06,6,9,458.577
1,0.0001,5e-06,6,9,2735.44
0,0.0001,5e-06,6,9,685.345
1,0.0001,5e-06,6,9,2240.45
0,0.0001,5e-06,6,9,722.696
1,0.0001,5e-06,6,9,1006.76
0,0.0001,5e-06,6,9,659.213
1,0.0001,5e-06,6,9,3992.53
0,0.0001,5e-06,6,9,686.497
1,0.0001,5e-06,6,9,326.572
0,0.0001,5e-06,6,9,1196.39
1,0.0001,5e-06,6,9,4646.14
0,0.0001,5e-06,6,9,1020.78
1,0.0001,5e-06,6,9,425.032
0,0.0001,5e-06,6,9,3038.76
1,0.0001,5e-06,6,9,2975.5
0,0.0001,5e-06,6,9,482.411
1,0.0001,5e-06,6,9,3069.86
0,0.0001,5e-06,6,9,1021.45
1,0.0001,5e-06,6,9,4713.54
0,0.0001,5e-06,6,9,1378.71
1,0.0001,5e-06,6,9,326.032
0,0.0001,5e-06,6,9,1189.52
1,0.0001,5e-06,6,9,330.847
0,0.0001,5e-06,6,9,1060.81
1,0.0001,5e-06,6,9,2352.36
0,0.0001,5e-06,6,9,269.643
1,0.0001,5e-06,6,9,5907.74
0,0.0001,5e-06,6,9,1326.13
1,0.0001,5e-06,6,9,4369.63
0,0.0001,5e-06,6,9,1520.96
1,0.0001,5e-06,6,9,1603.58
0,0.0001,5e-06,6,9,1018.46
1,0.0001,5e-06,6,9,352.092
0,0.0001,5e-06,6,9,1080.93
1,0.0001,5e-06,6,9,641.07
0,0.0001,5e-06,6,9,1698.4
1,0.0001,5e-06,6,9,2219.25
0,0.0001,5e-06,6,9,1071.89
1,0.0001,5e-06,6,9,671.661
0,0.0001,5e-06,6,9,1397.65
